Net Income to Stockholder's Equity,Debt ratio %,Current Liability to Assets,Borrowing dependency,Retained Earnings to Total Assets,Total Asset Turnover,Operating Gross Margin,Net Income to Total Assets,Cash Flow to Total Assets,Interest Coverage Ratio (Interest expense to EBIT),Bankrupt?
0.841771361161628,0.129243885479336,0.128979154342226,0.370044264711474,0.939215173648476,0.250374812593703,0.59781057668747,0.816989848679685,0.604067655268797,0.565176744752054,0
0.840721290606279,0.140732230855277,0.104434533156184,0.373567100516012,0.934226915183838,0.113943028485757,0.608073048040473,0.803660821391408,0.648719315891773,0.565837328687465,0
0.83940582527663,0.152220576231218,0.120244739301452,0.375138397120893,0.932571009987927,0.0944527736131934,0.602415716571297,0.789283935679013,0.638715953064303,0.56013397741487,0
0.834987661398725,0.232911086253288,0.180429699523711,0.400149412972535,0.920456076573243,0.0989505247376312,0.596044912725753,0.772273265300592,0.642887724475378,0.564172531872696,0
0.842987873613105,0.103606735798289,0.0964911069019191,0.372179215045081,0.955043158634614,0.112443778110945,0.61868144539414,0.837224712154865,0.640731614955185,0.56519458436966,0
0.842435799190361,0.168274027269704,0.111381521742244,0.37665377569713,0.939760371897221,0.0989505247376312,0.60816673633232,0.818328857829372,0.650840300158344,0.565739720419414,0
0.842799022767059,0.0785440033860386,0.0697017735657719,0.370078933889233,0.970831975285538,0.124437781109445,0.614998774845414,0.839561885920119,0.608080854730182,0.565165295609332,0
0.842554288105932,0.158901956041963,0.155543831281503,0.372264210448619,0.946070001946695,0.184407796101949,0.606083973536661,0.821130690390248,0.619146009583473,0.565251236361197,0
0.840766822768568,0.0783928409468815,0.0643856062782227,0.36963718146295,0.934832932491267,0.0584707646176912,0.624223468196428,0.807443231396697,0.651351940680579,0.565291358910414,0
0.842728811848293,0.0835928288538864,0.084686610124897,0.36963718146295,0.953301020180465,0.136431784107946,0.608945069833811,0.837475927621545,0.629419215161568,0.565158395757604,0
0.843018555481995,0.117906702542552,0.0655328205747441,0.374562441425865,0.946104033237255,0.12143928035982,0.618148142809784,0.834586850775839,0.636330260322261,0.565332987056446,0
0.843882006377552,0.0644254315687638,0.0699370095741971,0.370232149287716,0.955532677096052,0.158920539730135,0.618904855936234,0.86059522234106,0.63621628714478,0.565166437673634,0
0.843224656946105,0.0872509598814886,0.0732303337937214,0.37005432995663,0.952719501360212,0.137931034482759,0.611496274088701,0.844290851859295,0.628130802530134,0.565171575380793,0
0.842147976677886,0.139069444024549,0.0830323318390582,0.375943616733358,0.941554576595119,0.116941529235382,0.614206027760562,0.820072778722041,0.637095514918706,0.565543485391646,0
0.843223872823093,0.101006741844786,0.0988328017109967,0.371102233813408,0.951859331559844,0.149925037481259,0.615625765721616,0.841123774386142,0.63125189856918,0.56521490382461,0
0.83556203861333,0.116818332980621,0.069818397315347,0.375070177125948,0.872127949424243,0.0599700149925038,0.595799881808617,0.737503322543518,0.624297799463355,0.564657498328321,1
0.839508318932484,0.176799588838165,0.168454896050294,0.379318828942277,0.932146765298984,0.112443778110945,0.610710733795529,0.791302513698673,0.644983119690097,0.55391930079803,1
0.841270246795984,0.134655500801161,0.0980759837400159,0.372741750413234,0.940236031142988,0.103448275862069,0.60546418945214,0.810418986201422,0.643535649000879,0.565363565791332,0
0.841119145099234,0.10596486984914,0.0524930420436874,0.37300121006614,0.93821849749249,0.0719640179910045,0.603785006990588,0.810873119280914,0.644969042091625,0.56556655115318,0
0.839299382573407,0.171690298394655,0.132945350515826,0.375772507565709,0.922597587140082,0.04047976011994,0.600931117485118,0.789206563016816,0.642794511759591,0.579473594026498,0
0.841436766785397,0.0701998367445657,0.051261095294944,0.370131496836158,0.955672584396418,0.0524737631184408,0.612930425633117,0.818866175137334,0.651982548663004,0.565223400395626,0
0.840847999971898,0.166853100341627,0.0910317916869549,0.376734297658377,0.934249814249345,0.106446776611694,0.602819296905404,0.803574599247789,0.641027298848533,0.566214653693119,0
0.841782315141207,0.138827584121897,0.11372107557936,0.371617798037501,0.93800835602815,0.109445277361319,0.606840686663111,0.815919589955667,0.64577188674897,0.565349493798768,0
0.840430723788223,0.118602049762675,0.102949981713724,0.370540816805828,0.933059503627671,0.109445277361319,0.602905778405569,0.800992890290045,0.619319642003965,0.565740710940451,0
0.839690420972294,0.169664721709949,0.140662962213464,0.379002332900155,0.930846773625966,0.100449775112444,0.603316565531357,0.792712412233185,0.649691475665293,0.585426943780335,0
0.83613652764599,0.0241557577773075,0.0172578461549058,0.369987228322258,0.876677083085843,0.0284857571214393,0.60546418945214,0.718932276890888,0.621429083162148,0.565130247081311,0
0.840864330230041,0.0609486954681501,0.0584527500003666,0.36963718146295,0.938098655596489,0.088455772113943,0.602667954280114,0.810021292870278,0.677092096094258,0.565158395757604,0
0.843525294048853,0.162046134776431,0.151681075937824,0.373903727048445,0.942675953881845,0.152923538230885,0.608743279666758,0.830066947148579,0.644267743148114,0.565465726963228,0
0.841656199208094,0.138283399340932,0.121692357972499,0.371740817700516,0.940144491609323,0.203898050974513,0.602999466697416,0.814536522067366,0.653149838055068,0.565388060156129,0
0.841486038281069,0.171841460833812,0.11183153963725,0.378718269314646,0.935823628735796,0.113943028485757,0.60726588737226,0.809081999552394,0.659919826723787,0.565889470247581,0
0.840738202359475,0.149620582277716,0.0841802929862639,0.377285649420801,0.943072951780097,0.130434782608696,0.602531025238185,0.803404424748271,0.642880238536094,0.56622843963549,0
0.840562431976636,0.183420503673247,0.103493070811201,0.384011469906035,0.933073337713208,0.0914542728635682,0.603864281699073,0.80025366245544,0.646493751522888,0.56692489905905,0
0.841030217431581,0.0776672612389273,0.055880952814896,0.369659548674407,0.958501373897805,0.0839580209895053,0.599035731273152,0.811662369252099,0.629739529367465,0.565161909535712,0
0.838910020563277,0.162771714484385,0.127062917019194,0.37997866168027,0.904831431586084,0.0764617691154423,0.604484065783595,0.78493782008151,0.636340908628193,0.569820127942197,0
0.842564835962216,0.189406536263869,0.12044574697293,0.387649496849578,0.944479282832896,0.0599700149925038,0.617549979100304,0.815686203822082,0.592262460652303,0.565721396689733,0
0.841889950516451,0.126976448891979,0.0924505791382966,0.373817613284334,0.93894286574736,0.148425787106447,0.606199282203549,0.818733258982229,0.666864233964601,0.565696045544924,0
0.843970105259656,0.111981134927593,0.111265002830094,0.370644824339105,0.95628955642745,0.176911544227886,0.614451058677698,0.848609554789095,0.632457900573504,0.565196084605143,0
0.841718554548271,0.0797533028992956,0.0588843059938632,0.36963718146295,0.952256311962433,0.136431784107946,0.604282275616541,0.822335283646457,0.627177511439806,0.565174636630307,0
0.841640267781403,0.126704356501496,0.0779135329108326,0.375950326896795,0.945810446793131,0.103448275862069,0.614883466178527,0.81569036125573,0.62039102978058,0.565633592855156,0
0.842515500839336,0.139553163829852,0.141692983112808,0.370386483046772,0.943293517690411,0.24287856071964,0.600995978610242,0.824198246672846,0.731015564472856,0.565181670721906,0
0.841573386000467,0.187501889530489,0.131356519544044,0.384372700371072,0.93543510531239,0.0689655172413793,0.617232880266363,0.808143213941754,0.643351263802482,0.566182139119636,0
0.842516598246961,0.13018109260211,0.0829465253444237,0.374954985986942,0.942611067664786,0.181409295352324,0.604541720117038,0.825882338831268,0.745061597783168,0.56537628715676,0
0.835506166382871,0.177555401033951,0.152672336369049,0.377457876949023,0.918351565515658,0.176911544227886,0.598869975064501,0.75661678371768,0.652628088824646,0.564602575789328,0
0.841461311216135,0.170480998881398,0.161595301673739,0.377964494288533,0.93567013451589,0.176911544227886,0.601723864569971,0.808995883434704,0.64441813212151,0.565845993616371,0
0.843540337032136,0.105874172385646,0.0794657146979829,0.371493660013912,0.949315892923054,0.158920539730135,0.613348419550585,0.844386324204692,0.641977927992968,0.565207298988075,0
0.841462280957707,0.103123015992986,0.108662488279029,0.371633455085521,0.936698718519162,0.2023988005997,0.601327491027544,0.815908996331691,0.598379771111767,0.565385766393254,0
0.842407238512633,0.11509508117423,0.101801230729398,0.371639046888385,0.953832975166899,0.215892053973013,0.602891364822209,0.827131544339099,0.685512342344061,0.565196159452147,0
0.84188330842692,0.111406717658796,0.0666523039806432,0.373525721174815,0.945968361583797,0.0929535232383808,0.616079793597486,0.820720171765491,0.641292732881862,0.565413232099454,0
0.841542451916147,0.0851044532454576,0.082909411968125,0.370002885370278,0.939921244197114,0.254872563718141,0.601795932486776,0.818987977468738,0.571529928495871,0.565277072832442,0
0.840372479386082,0.180004232548296,0.0891673774515241,0.383632345671833,0.932573447292785,0.0644677661169415,0.612188126090027,0.798768383969627,0.660704534524118,0.569838402870663,0
0.841364999322838,0.0645161290322581,0.0649656018604416,0.371083221683669,0.946874316260889,0.131934032983508,0.612116058173222,0.818231020240886,0.633167856064766,0.56532016904597,0
0.840724725078893,0.138706654170572,0.137165041728119,0.372945292037496,0.934047452416959,0.149925037481259,0.614162787010479,0.803800209612686,0.641863789749768,0.565458094186297,0
0.840971604923695,0.0867672400761859,0.0404655879164455,0.373200278248111,0.947821713921407,0.106446776611694,0.604361550325026,0.810119797365063,0.642994629914886,0.565792070320655,0
0.842889133903722,0.0724068083562596,0.0469981136481468,0.37019076994652,0.952221900856943,0.167916041979011,0.605247985701725,0.842251210875853,0.711819781620311,0.565213511899101,0
0.844077716098438,0.141911297880703,0.121693021324349,0.375169711216933,0.956136158698775,0.116941529235382,0.615647386096657,0.841338995491241,0.645207486835236,0.565257096316245,0
0.842702402205356,0.10257883121202,0.0923004850356361,0.371460109196726,0.94585874627373,0.152923538230885,0.605521843785584,0.83342638800993,0.701620617419503,0.565291142018369,0
0.841879473108776,0.14971127974121,0.124731490092691,0.378560580473872,0.944477432534029,0.100449775112444,0.613499762175875,0.815588909816685,0.606355659924636,0.565693000837937,0
0.840967144844585,0.126885751428485,0.100881053783542,0.376499441938074,0.935152514415082,0.0644677661169415,0.60637224520388,0.807370921392547,0.635280683159621,0.566433911118121,0
0.843904993353016,0.17583214922756,0.0782351295987478,0.380688820644042,0.947429927185798,0.0914542728635682,0.621737125066663,0.829946529240337,0.647952411160502,0.565448209297585,0
0.843216456827949,0.0503673247271518,0.0403218771450367,0.36963718146295,0.956032085060324,0.142428785607196,0.609903573127315,0.852615626652549,0.640902858101635,0.565158395757604,0
0.838148359587248,0.152674063548689,0.0764267665844808,0.379473162701333,0.932897041343164,0.164917541229385,0.597839403854192,0.776143939169361,0.648955233458338,0.56279584337717,0
0.841483171263772,0.0964416361822414,0.0600114310893717,0.37210875832899,0.938345027927303,0.134932533733133,0.606120007495063,0.816897548783848,0.609301958158323,0.565395703056099,0
0.843221800719558,0.110983462829156,0.0627733569759808,0.372694779269174,0.948010038188398,0.12143928035982,0.619726430187809,0.838805708671536,0.627966373045816,0.565293932233449,0
0.841368857119263,0.136529915046709,0.103200898803224,0.377528333665114,0.936486571415677,0.148425787106447,0.603258911197913,0.811399372735098,0.653345646219083,0.565988836336873,0
0.83932497857313,0.186141427578075,0.186238606111678,0.374354426359311,0.927974815432609,0.28335832083958,0.600044682108419,0.790182902627254,0.684523367806354,0.563823500762848,0
0.840836254900892,0.0644556640565952,0.051750672154328,0.369683034246437,0.943980843704198,0.0764617691154423,0.607712708456449,0.809340580457804,0.659454791671434,0.565194994672732,0
0.840379874828813,0.129213652991505,0.066084993108368,0.376193011141108,0.932930546067295,0.055472263868066,0.607741535623171,0.80007577144644,0.647692661969629,0.565977305625328,0
0.842819639305593,0.167669377513076,0.0916047031662243,0.377125723858881,0.940539587676029,0.12143928035982,0.612296227965235,0.822037158592912,0.666272111890253,0.565620989101409,0
0.840176162207655,0.0749463373340992,0.0742810163249752,0.370388719767918,0.964713258012852,0.0704647676161919,0.609687369376901,0.798131890776101,0.65280159326697,0.565594602458832,0
0.842183669733359,0.144148501980228,0.135633887730729,0.374304100133532,0.943894967781615,0.130434782608696,0.610112570086049,0.8197000142971,0.674546722641469,0.565284542134124,0
0.841141720835351,0.151948483840735,0.0825047750710289,0.377660300212712,0.937299474615748,0.124437781109445,0.603539976073452,0.807533411734906,0.627890781304438,0.565958117874815,0
0.841516048800586,0.0984672128669468,0.0593479258489703,0.372909504499165,0.949646253341434,0.088455772113943,0.613016907133283,0.817161063898975,0.644186582528171,0.565442282341014,0
0.84076065666289,0.0980741905251383,0.0768176134944715,0.371055262669348,0.935184185911872,0.145427286356822,0.599172660315081,0.806323209354681,0.667368383323953,0.565566609890997,0
0.840246593969285,0.123076457961726,0.0910164888246747,0.373935041144485,0.932404746691185,0.0629685157421289,0.604296689199902,0.798546461769536,0.631598157867416,0.567642563423873,0
0.841164398539656,0.0350092209087886,0.0310933546599829,0.370217610600269,0.940413329537347,0.0494752623688156,0.605896596952968,0.817248189024754,0.639514305426774,0.565310518700377,0
0.842397877006813,0.15862986365148,0.149557536368231,0.370059921759494,0.939876610428959,0.184407796101949,0.603612043990256,0.8196112958995,0.689702023176664,0.565382451876272,0
0.837139504555621,0.134353175922847,0.108984207122646,0.375405685297808,0.915429163191564,0.0539730134932534,0.586726531082893,0.761751413511264,0.676581801171046,0.564373488137004,0
0.843118778508017,0.0721951809414397,0.071608841170527,0.371438860345842,0.959748327098404,0.143928035982009,0.614998774845414,0.846026566793479,0.613569721866521,0.565196114354484,0
0.841201727687634,0.154488012818575,0.156164010832337,0.36963718146295,0.936424497334794,0.176911544227886,0.598214157021577,0.807952543765225,0.681866107481402,0.565164136030006,0
0.841651094168437,0.137225262266832,0.104299826651658,0.373204751690402,0.93770579918667,0.124437781109445,0.609146860000865,0.81460005241986,0.637160066061891,0.565493297840201,0
0.84059309120553,0.150104302083018,0.0724083811654292,0.375260298423335,0.934438775888628,0.11544227886057,0.600866256359994,0.801834701574675,0.644725658435451,0.566418372927472,0
0.835517282797068,0.237566889379327,0.197477914123835,0.401986879393759,0.911723014666348,0.11544227886057,0.59734934201992,0.77627146209615,0.656483524636004,0.563078066814198,0
0.843303815984955,0.114278804002781,0.106244096698135,0.37283345598021,0.955922966415007,0.113943028485757,0.619322849853702,0.83914116350086,0.654978098641669,0.565221278104648,0
0.842242391839405,0.152311273694712,0.10286526472425,0.373945106389641,0.940150975077761,0.0914542728635682,0.608354112916012,0.819053652363821,0.637665129028655,0.56571706016901,0
0.842619111837773,0.0721649484536082,0.0673788675406773,0.369967097831946,0.973988020838547,0.113943028485757,0.61388172213494,0.837905305408289,0.670018384413804,0.565163344795289,0
0.842486476512142,0.144995011639508,0.141507772802262,0.370387601407345,0.949797894399546,0.179910044977511,0.605846149411205,0.822902652738835,0.68425731895546,0.56521052972922,0
0.839581768326188,0.094053269643559,0.0777490668032665,0.370394311570782,0.929803211214785,0.0719640179910045,0.619985874688306,0.789211740349433,0.614238814189942,0.564648555174549,0
0.842786101415975,0.084923058318469,0.0797611793433243,0.36963718146295,0.955989048275047,0.128935532233883,0.609449545251445,0.838098880567155,0.647205514901657,0.565158395757604,0
0.842800876571052,0.10681137950842,0.059268738956363,0.37371472411163,0.945391427263362,0.113943028485757,0.616541028265037,0.833969745592666,0.644868002022143,0.56535517491009,0
0.843592063982331,0.0809021374368897,0.0794105584606205,0.371661414099843,0.952354616273585,0.133433283358321,0.617377016099973,0.851495410496596,0.641951417184891,0.565181165885062,0
0.843531528030414,0.0924811802763249,0.0742252372481602,0.371181637414082,0.953283741358006,0.122938530734633,0.61027111950302,0.847636747347609,0.664243925376789,0.565193126410087,0
0.841581958193717,0.154367082867249,0.101078947567012,0.376698510120045,0.938897088399074,0.107946026986507,0.613629484426123,0.81189447666813,0.644650535250875,0.565628770307598,0
0.843489870644547,0.117150890346767,0.11665017571906,0.372266447169765,0.952614546470535,0.137931034482759,0.61749232476686,0.840883191942802,0.662249597185321,0.565237143568281,0
0.83684689014109,0.188227469238444,0.07718274400053,0.387715480123378,0.923828735713359,0.0689655172413793,0.595050375473847,0.770699350419107,0.651255432082962,0.563980054276387,1
0.822486352356759,0.244731988995374,0.188115852262405,0.39802676460523,0.909091383045036,0.172413793103448,0.595367474307788,0.728678401659666,0.637105980398684,0.5642891478886,1
0.840962383300704,0.149439187350727,0.0942288853555247,0.375050046635636,0.939004220491424,0.0929535232383808,0.604037244699405,0.805813678527895,0.642834918907266,0.565482873482663,0
0.840852343528538,0.12020437161774,0.0564488886914083,0.374217986369421,0.937260918310623,0.0749625187406297,0.604527306533677,0.806347786549493,0.641926188247933,0.565982746610491,0
0.83696367016334,0.186111195090244,0.141037532726618,0.377725165125939,0.913749112390692,0.047976011994003,0.601212182360657,0.771157719410652,0.640398066762004,0.563719832159999,0
0.841099349113523,0.0659975209359978,0.0475205151362979,0.370008477173142,0.956410627579312,0.0524737631184408,0.613146629383531,0.813648874267965,0.64395164752052,0.565230517018467,0
0.839776986244626,0.161501949995465,0.149485130508731,0.378330198195861,0.930996693322942,0.0929535232383808,0.601565315153,0.793357776369575,0.647407432586701,0.639409972514147,0
0.841034480601535,0.141790367929377,0.126169024269344,0.372474462236319,0.935084291934209,0.107946026986507,0.604700269534009,0.807133034121925,0.653873287668829,0.565760862798377,0
0.839092234891584,0.132811319043444,0.119329312511501,0.37157082689344,0.927677752017129,0.110944527736132,0.601313077444183,0.784666747976276,0.656922903983386,0.564640123967431,0
0.833118480217256,0.191311182997249,0.168766711313658,0.380779407850444,0.913766098452397,0.0899550224887556,0.600758154484787,0.742764505014525,0.631683445652685,0.564729001584921,0
0.770902275954774,0.183299573721922,0.191524082011048,0.374604939127634,0.594171001781719,0.106446776611694,0.593500915262544,0.224792040758151,0.738432293163837,0.565152337705402,0
0.841308621750039,0.0594068385887475,0.0568832165369473,0.36963718146295,0.940257849930852,0.095952023988006,0.605413741910376,0.817749481220413,0.630712189039379,0.565158395757604,0
0.843423278552643,0.161471717507634,0.147298666526895,0.374443895205141,0.942783448611565,0.185907046476762,0.60906758529238,0.829212064564553,0.643076207900364,0.565479359104932,0
0.840696955992435,0.141790367929377,0.113397384307725,0.372840166143647,0.937098287007411,0.175412293853073,0.600945531068479,0.803335660046194,0.645904174908182,0.565815377503332,0
0.840641142037913,0.166429845511987,0.0911073129807382,0.378490123757781,0.93514636718147,0.110944527736132,0.604642615200565,0.801639390601576,0.635774014446084,0.566344855926694,0
0.840790370025115,0.143090364906128,0.0726816731592154,0.376823766504206,0.945976740097585,0.139430284857571,0.602869744447167,0.80431525154556,0.648435760672226,0.566058280005881,0
0.840465773529694,0.179943767572634,0.086065547602961,0.383606623378657,0.933161124904391,0.0869565217391304,0.60410931261621,0.799562526829245,0.641049001334015,0.567375854585621,0
0.840949912265012,0.0547812679505396,0.0327211134068061,0.36963718146295,0.960456960814637,0.0629685157421289,0.596960175269174,0.811888755432105,0.655213092675985,0.565158395757604,0
0.84051909374752,0.1598996281404,0.0833032833914456,0.378701493906053,0.906751270940868,0.0944527736131934,0.604815578200897,0.800708692751331,0.641297738656487,0.568643566266701,0
0.840618755301654,0.214378571212625,0.160039624377983,0.397182402372714,0.94002475648988,0.0434782608695652,0.612260194006832,0.799426537844108,0.643481944660376,0.568311557619924,0
0.84031217994861,0.156332194576292,0.0936484011504979,0.377674838900159,0.932323867847957,0.125937031484258,0.605629945660791,0.798720350059462,0.632390365188387,0.567250389395443,0
0.842748897655349,0.124557849865465,0.081713376212467,0.373937277865631,0.951549381157365,0.151424287856072,0.611078280171233,0.829784803181566,0.650936744505698,0.565351083161342,0
0.840982161468445,0.0461650089185839,0.0273497267938863,0.36963718146295,0.951880809023235,0.0989505247376312,0.602869744447167,0.813037682833155,0.658356787570048,0.565231465137624,0
0.839698566151707,0.127732261087765,0.0383006496248271,0.37681370125905,0.941178337459643,0.0659670164917541,0.612598913215815,0.791755871283376,0.644717130910588,0.55864927821777,0
0.842935676559576,0.138011306950449,0.140803937934169,0.371321432485691,0.944199834474702,0.35832083958021,0.599446518398939,0.829315626912585,0.60773993238273,0.565234864468445,0
0.837861307996022,0.22913202527436,0.126842383609208,0.400212041164616,0.924735648940694,0.0614692653673163,0.61058101154528,0.785141552268154,0.646248620050592,0.558148964281702,0
0.840426342699175,0.128639235722708,0.131215829574906,0.374296271609522,0.936024659095237,0.193403298350825,0.598372706438548,0.800656766632502,0.532167024166975,0.567193315279704,0
0.843660145932951,0.109592768388911,0.0728270854513135,0.372624322553083,0.944808492778915,0.116941529235382,0.597940298937719,0.845073407782529,0.75400974979681,0.565407249493879,0
0.839357593133165,0.150225232034344,0.141826523726204,0.378114354605297,0.932475839627109,0.116941529235382,0.599626688190951,0.788680272085188,0.623785486663969,0.558350164955188,0
0.843209017575356,0.114581128881096,0.120674186176246,0.372653399927978,0.948237314586627,0.163418290854573,0.611496274088701,0.837816898361756,0.636902352507428,0.565234487255468,0
0.840704671864609,0.0499138374096804,0.0545051310803697,0.36963718146295,0.936606525708057,0.194902548725637,0.599677135732715,0.807823661400235,0.661926673791878,0.565390596912265,0
0.84197006631563,0.105692777458657,0.0961709754639176,0.371665887542134,0.954131098925569,0.208395802098951,0.602999466697416,0.822680288176785,0.602360970807572,0.565205319099896,0
0.840802249789393,0.0977718656468241,0.0762314257005549,0.372877072042551,0.942331444243931,0.088455772113943,0.607366782455786,0.806938216441669,0.64903787340143,0.565761418356235,0
0.83946805969865,0.136802007437192,0.13922556936632,0.373146596940613,0.933965182509499,0.191904047976012,0.596816039435564,0.789302942828853,0.652840755631077,0.564771891553483,0
0.840066965466593,0.176980983765154,0.0835974281366958,0.383691618782195,0.931775687490022,0.0584707646176912,0.609363063751279,0.796178053598321,0.622208606540778,0.570949868861247,0
0.83839873910491,0.0653324062037065,0.064961822765054,0.370364115835315,0.931512509779983,0.0869565217391304,0.608700038916675,0.768432635528559,0.646728852118617,0.56508161010845,0
0.841137338805421,0.0757928469933791,0.0381602089151719,0.372405123880801,0.951353833514457,0.104947526236882,0.603287738364635,0.813511282081086,0.642300528568012,0.565601419497142,0
0.842806532762287,0.0958369864256129,0.073169257179755,0.372163557997061,0.948390463770858,0.134932533733133,0.604541720117038,0.836235977440611,0.605471968063269,0.565201457933734,0
0.841178095648715,0.130967137285727,0.108465320626162,0.375655079705558,0.946427005926524,0.100449775112444,0.613088975050087,0.809636515483316,0.639214840692693,0.565551972943129,0
0.841559797019439,0.0670254255222662,0.0591938117413227,0.370558710574994,0.948419263222082,0.134932533733133,0.603828247740671,0.821232574581651,0.638707315321507,0.565278775337242,0
0.841082565996665,0.163799619070653,0.139223388191216,0.380938215051791,0.944119169290626,0.0854572713643178,0.604909266492743,0.806021014314857,0.65322098764812,0.566189317085377,0
0.840082462572902,0.175711219276234,0.176797152321615,0.377042965176489,0.931497256106982,0.182908545727136,0.600080716066821,0.796317067685806,0.649822120480356,0.568894148372167,0
0.840585290992021,0.113069504489524,0.0656773663344955,0.37518424990438,0.936295747389615,0.0569715142428786,0.613312385592182,0.803207524026871,0.633238998344779,0.566635947771268,0
0.840352611672748,0.140883393294434,0.122891231142247,0.377314726795696,0.934587414797064,0.0674662668665667,0.608375733291054,0.799481288544946,0.644356542236423,0.56901153301349,0
0.843085641419825,0.181878646793845,0.0692296136354497,0.384027126954056,0.948193497918934,0.0839580209895053,0.618739099727583,0.821412342025377,0.647708486339504,0.565591863065543,0
0.842316933701099,0.0445022220878556,0.0317253390904514,0.36963718146295,0.956996188321773,0.131934032983508,0.608656798166592,0.8375281548412,0.619067767388119,0.565158395757604,0
0.834784473363903,0.161532182483297,0.161402608321369,0.382553127719014,0.916168427783779,0.119940029985008,0.597342135228239,0.744289232193104,0.611659044906852,0.564325027145805,0
0.841331305187849,0.0884300269069142,0.0489373910828449,0.37231118159268,0.937867593879104,0.107946026986507,0.607381196039147,0.815438707911572,0.633591187994609,0.565454541508305,0
0.842847983227416,0.10427185053058,0.0602376204629873,0.372609783865636,0.947671947868159,0.113943028485757,0.617910318684328,0.835133067214828,0.646077600474166,0.56526092283027,0
0.840872283983882,0.244490129092723,0.225681006116717,0.386641853973423,0.932451553314607,0.131934032983508,0.604793957825855,0.79914773513531,0.635321661768993,0.567160250202326,0
0.841564260553353,0.121655531033649,0.107947059133916,0.375634949215246,0.93777934437829,0.167916041979011,0.601853586820219,0.815306335659874,0.662518240075325,0.56583460018312,0
0.841158008312724,0.131843879432839,0.127722349990523,0.369770266371121,0.931028212766518,0.221889055472264,0.602055376987273,0.809324363615731,0.621132300223635,0.565315227919272,0
0.840331018100799,0.0826858542189437,0.0565172782569811,0.369848551611222,0.943452421781274,0.104947526236882,0.606840686663111,0.800457685492669,0.574817561741307,0.565285860411874,0
0.839642502289858,0.15693684433292,0.0610525421801799,0.381244645848757,0.930064101340426,0.055472263868066,0.605932630911371,0.791904233590567,0.629206432913606,0.58899435902328,0
0.840737868816477,0.174471687275146,0.0662579460992993,0.37897325552526,0.934365665225647,0.118440779610195,0.609622508251777,0.802151261366169,0.621905980484769,0.566546738466766,0
0.839157385418528,0.0766091241648275,0.0578598291078593,0.371359456745168,0.959786886054387,0.0674662668665667,0.606047939578259,0.781866594212668,0.647097946378531,0.564796542354262,0
0.84182255154393,0.14015781358648,0.11425764898447,0.375721062979357,0.942313781789305,0.116941529235382,0.608282044999207,0.816211369789771,0.654594704257979,0.565473598964365,0
0.841217130176404,0.14632524110409,0.109000610004754,0.377748650697969,0.936770885582738,0.133433283358321,0.60411651940789,0.808804137623519,0.660423550882206,0.566059247227299,0
0.841456004136571,0.0945369894488617,0.068382408176383,0.372650044846259,0.947621220519757,0.100449775112444,0.610516150420156,0.816697872169083,0.656449955179016,0.5653803192607,0
0.837937602899028,0.103878828188772,0.0709982027531546,0.372524788462098,0.925101656824726,0.148425787106447,0.597406996353363,0.766543624718108,0.646829661827397,0.56490655482772,0
0.838335552876898,0.0958974514012758,0.070507420108753,0.372840166143647,0.924115439681902,0.0419790104947526,0.592304587843584,0.771127654493116,0.653516161195876,0.564572800044784,0
0.83948294709812,0.0308371375880521,0.0306934521467893,0.370719754497487,0.930089478746071,0.0419790104947526,0.601976102278788,0.785221539382422,0.662500788554458,0.564938305406481,0
0.841094335868757,0.143725247150588,0.12778146036157,0.373067193339939,0.938346634877408,0.128935532233883,0.602927398780611,0.807658583833008,0.602616534851174,0.565538676509435,0
0.837558979494494,0.0824439943162923,0.0735512572336285,0.371741936061089,0.890548920975842,0.0434782608695652,0.581717810864959,0.757414974141176,0.71650932741662,0.564750520738481,0
0.842547414456291,0.0724975058197539,0.0604439429898931,0.371195057740956,0.960395800961652,0.131934032983508,0.613867308551579,0.836677399901059,0.649943514824498,0.565235622844854,0
0.842292089702057,0.160413580433534,0.149508824385344,0.370966912184091,0.938993172881757,0.239880059970015,0.601161734818893,0.818258251607453,0.773928677727312,0.565267410045941,0
0.840733228572988,0.137769447047798,0.110371865590066,0.374635134863102,0.935158122464182,0.0974512743628186,0.60742443678923,0.803944506418077,0.699650923719462,0.565931872022606,0
0.840075200294507,0.149348489887233,0.121142261158043,0.375395620052652,0.932691747131685,0.0929535232383808,0.600311333400597,0.7963201655008,0.64210271245266,0.568922120079184,0
0.818411631329786,0.267829609698582,0.231800743609569,0.446024563671622,0.892579264738458,0.109445277361319,0.59570619351677,0.74905306144384,0.639440242632732,0.564164126862533,0
0.841920815651694,0.112283459805907,0.0588516285704483,0.373664397885851,0.952576698156559,0.0989505247376312,0.61268539471598,0.821107345146265,0.633502889849414,0.565323155181422,0
0.840335502216527,0.143815944614082,0.103902886800805,0.374800652227886,0.933675071764319,0.0794602698650675,0.606530794620851,0.79922502515494,0.647138887377992,0.567034486163288,0
0.841435306667403,0.0627324122502041,0.0542083669457633,0.369987228322258,0.970682820944277,0.0839580209895053,0.613658311592845,0.81959420170087,0.618936048078805,0.565162978209236,0
0.84153501839706,0.122653203132086,0.117570785931089,0.37090428399201,0.951647221780439,0.169415292353823,0.60472188990905,0.814828283643229,0.614147753805759,0.565236553595111,0
0.840376946786437,0.0677812377180518,0.0607410890543525,0.36963718146295,0.94893545938802,0.113943028485757,0.607078510788567,0.801532463291647,0.595336467516228,0.565158395757604,0
